,普通,都会,町中,,,,,,,,,,,,,,,5:01:00,5:02:00,5:02:30,5:03:30,5:04:00,5:05:00,5:06:30,5:07:30,5:08:00,5:09:00,5:09:30,5:10:30,5:11:00,5:12:00,5:12:30,5:13:30
,普通,都会,温泉,5:03:50,5:05:50,5:06:10,5:08:10,5:08:30,5:10:30,5:10:50,5:12:50,5:13:20,5:14:50,5:15:10,5:16:40,5:17:00,5:18:30,5:21:00,5:22:00,5:22:30,5:23:30,5:24:00,5:25:00,5:26:30,5:27:30,5:28:00,5:29:00,5:29:30,5:30:30,5:31:00,5:32:00,5:32:30,5:33:30
,普通,都会,温泉,5:23:50,5:25:50,5:26:10,5:28:10,5:28:30,5:30:30,5:30:50,5:32:50,5:33:20,5:34:50,5:35:10,5:36:40,5:37:00,5:38:30,5:41:00,5:42:00,5:42:30,5:43:30,5:44:00,5:45:00,5:46:30,5:47:30,5:48:00,5:49:00,5:49:30,5:50:30,5:51:00,5:52:00,5:52:30,5:53:30
,普通,都会,学園都市,,,,,,,,,,,,,,,,,,,5:54:00,5:55:00,5:56:30,5:57:30,5:58:00,5:59:00,5:59:30,6:00:30,6:01:00,6:02:00,6:02:30,6:03:30
,普通,都会,温泉,5:43:50,5:45:50,5:46:10,5:48:10,5:48:30,5:50:30,5:50:50,5:52:50,5:53:20,5:54:50,5:55:10,5:56:40,5:57:00,5:58:30,6:01:00,6:02:00,6:02:30,6:03:30,6:04:00,6:05:00,6:06:30,6:07:30,6:08:00,6:09:00,6:09:30,6:10:30,6:11:00,6:12:00,6:12:30,6:13:30
,普通,都会,神社口,,,,,,,,,6:03:20,6:04:50,6:05:10,6:06:40,6:07:00,6:08:30,6:11:00,6:12:00,6:12:30,6:13:30,6:14:00,6:15:00,6:16:30,6:17:30,6:18:00,6:19:00,6:19:30,6:20:30,6:21:00,6:22:00,6:22:30,6:23:30
,普通,都会,温泉,6:03:50,6:05:50,6:06:10,6:08:10,6:08:30,6:10:30,6:10:50,6:12:50,6:13:20,6:14:50,6:15:10,6:16:40,6:17:00,6:18:30,6:21:00,6:22:00,6:22:30,6:23:30,6:24:00,6:25:00,6:26:30,6:27:30,6:28:00,6:29:00,6:29:30,6:30:30,6:31:00,6:32:00,6:32:30,6:33:30
,普通,都会,温泉,6:13:50,6:15:50,6:16:10,6:18:10,6:18:30,6:20:30,6:20:50,6:22:50,6:23:20,6:24:50,6:25:10,6:26:40,6:27:00,6:28:30,6:31:00,6:32:00,6:32:30,6:33:30,6:34:00,6:35:00,6:36:30,6:37:30,6:38:00,6:39:00,6:39:30,6:40:30,6:41:00,6:42:00,6:42:30,6:43:30
,普通,都会,温泉,6:23:50,6:25:50,6:26:10,6:28:10,6:28:30,6:30:30,6:30:50,6:32:50,6:33:20,6:34:50,6:35:10,6:36:40,6:37:00,6:38:30,6:41:00,6:42:00,6:42:30,6:43:30,6:44:00,6:45:00,6:46:30,6:47:30,6:48:00,6:49:00,6:49:30,6:50:30,6:51:00,6:52:00,6:52:30,6:53:30
,普通,都会,町中,,,,,,,,,,,,,,,6:46:00,6:47:00,6:47:30,6:48:30,6:49:00,6:50:00,6:51:30,6:52:30,6:53:00,6:54:00,6:54:30,6:55:30,6:56:00,6:57:00,6:57:30,6:58:30
